Annual_Rainfall_mm_x,Flood_Occurred,Waterlogging_Occurred,Waterlogging_Days,Urban_Inundation_Hours,Roads_Blocked_Count,Drainage_Overflow,Flash_Flood,Flood_Severity_Enc,Waterlogging_Severity_Enc,Annual_Rainfall_mm_y,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category_Enc,Flood_Risk_Enc,Clay_Percent,Sand_Percent,Silt_Percent,Organic_Matter_Percent,pH,Permeability_mm_per_hr,Flood_Absorption_Score,Soil_Type_Enc,Water_Retention_Capacity_Enc,Drainage_Speed_Enc,Waterlogging_Susceptibility_Enc,Mean_Elevation_m,Min_Elevation_m,Elevation_Std_Dev,Inundation_Depth_Potential_m,Terrain_Type_Enc,Flood_Risk_Elevation_Enc,Urban_Percent,Waterbody_Percent,Impervious_Surface_Percent,Runoff_Potential_Enc,Urban_Heat_Island_Risk_Enc,Drainage_Capacity_Percent,Drain_Coverage_Percent,Blocked_Drains_Percent,Overflow_Threshold_mm_per_hr,Pump_Stations,Drainage_Quality_Enc,Waterlogging_Risk_Enc,Drainage_Type_Enc,Mean_Slope_Degrees,Runoff_Coefficient,Impervious_Runoff_mm_per_100mm_rain,Time_to_Peak_Flow_hrs,Curve_Number,Slope_Category_Enc,Waterlogging_Potential_Enc,Flow_Speed_Enc,Flood_Threshold_Daily_mm,Waterlogging_Threshold_mm,Alert_Level_1_mm,Alert_Level_2_mm,Alert_Level_3_mm,Emergency_Level_mm,Base_Flood_Risk_Enc,IMD_Category_Enc,Number_of_Major_Rivers,Distance_to_Nearest_River_km,Number_of_Waterbodies,Flood_Plain_Area_sqkm,Flood_Risk_River_Enc,Breach_History_Enc,Reservoir_Enc,Population_Density_per_sqkm,Urban_Population_Percent,Vulnerable_Population_Percent,Flood_Exposure_Index,Avg_Soil_Moisture,Max_Soil_Moisture,Avg_Excess_Water,Max_Saturation_Enc,Max_Waterlogging_Risk_Enc
354.6,0,0,0,0,0,0,0,2.0,3.0,448.2,371.0,82.8,0,0,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
1241.3,1,1,2,53,50,1,0,1.0,1.0,1493.6,1325.2,88.7,3,2,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
889.5,0,0,0,0,0,0,0,2.0,3.0,911.3,787.3,86.4,2,0,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
1393.1,1,1,8,42,63,0,0,2.0,2.0,1680.6,1459.6,86.8,4,2,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
683.7,0,0,0,0,0,0,0,2.0,3.0,522.4,441.6,84.5,1,0,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
549.0,0,0,0,0,0,0,0,2.0,3.0,658.3,586.4,89.1,1,0,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
1163.7,1,1,27,36,28,0,0,1.0,3.0,1242.5,1047.8,84.3,3,2,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
1776.0,1,1,37,27,54,0,1,3.0,4.0,2077.4,1793.6,86.3,4,3,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
828.0,0,0,0,0,0,0,0,2.0,3.0,753.0,668.7,88.8,2,0,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
364.5,0,0,0,0,0,0,0,2.0,3.0,402.2,361.7,89.9,0,0,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
1186.4,1,1,10,38,12,0,0,1.0,2.0,1353.8,1146.0,84.7,3,2,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
897.0,0,0,0,0,0,0,0,2.0,3.0,795.8,701.4,88.1,2,0,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
1200.1,1,1,15,29,7,0,0,2.0,2.0,1565.8,1363.9,87.1,4,2,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
490.4,0,0,0,0,0,0,0,2.0,3.0,493.2,412.4,83.6,1,0,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
1158.7,1,1,2,27,35,1,0,1.0,1.0,1071.0,924.5,86.3,3,1,24.3,35.1,40.6,2.0,5.6,2.6,1.1,0,0,2,1,605,581,90.0,0.0,4,0,16.7,6.2,12.5,1,0,44.2,14.3,32.6,14.7,12,2,1,0,6.5,0.52,52.0,10.3,63,2,2,2,153.4,92.0,76.7,115.1,153.4,230.1,0,2,1,6.3,25,167.7,2,0,0,139,24.5,18.8,2.35,53.14166666666667,85.6,8.158333333333333,4,3
1175.5,1,1,5,20,10,1,0,1.0,1.0,1331.5,1163.4,87.4,3,2,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
2039.8,1,1,6,23,46,1,1,3.0,1.0,2039.7,1773.0,86.9,4,3,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
1023.0,0,0,0,0,0,0,0,2.0,3.0,839.2,722.8,86.1,2,0,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
473.6,0,0,0,0,0,0,0,2.0,3.0,480.0,437.5,91.1,0,0,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
1241.7,1,1,18,60,42,1,0,1.0,2.0,1582.6,1367.2,86.4,3,2,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
963.0,0,0,0,0,0,0,0,2.0,3.0,1058.1,912.0,86.2,2,0,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
1648.3,1,1,37,31,8,1,0,2.0,4.0,1462.8,1248.3,85.3,3,2,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
684.1,0,0,0,0,0,0,0,2.0,3.0,514.5,439.8,85.5,1,0,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
1380.3,1,1,22,11,22,0,0,1.0,3.0,1256.1,1118.7,89.1,3,1,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
1965.1,1,1,26,36,53,1,1,3.0,3.0,2027.2,1796.7,88.6,4,3,33.9,33.0,33.6,1.8,5.6,37.7,3.0,0,0,2,1,179,105,85.7,0.0,2,0,13.3,2.2,10.0,0,0,15.6,36.2,19.7,31.8,3,1,2,2,1.9,0.77,77.0,11.3,95,1,3,1,107.8,64.7,53.9,80.8,107.8,161.7,1,1,1,26.9,5,208.4,0,2,0,695,66.9,20.6,5.68,57.60833333333333,89.3,11.825000000000001,4,3
1971.5,1,1,40,15,20,1,1,3.0,4.0,2202.0,1914.7,87.0,4,3,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
1017.4,0,0,0,0,0,0,0,2.0,3.0,799.7,711.9,89.0,2,0,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
253.8,0,0,0,0,0,0,0,2.0,3.0,353.5,275.0,77.8,0,0,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
1393.2,1,1,26,41,34,1,0,1.0,3.0,1550.5,1341.9,86.5,3,2,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
928.8,0,0,0,0,0,0,0,2.0,3.0,1004.0,894.5,89.1,2,0,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
1707.1,1,1,2,7,33,1,0,2.0,1.0,1336.2,1169.0,87.5,3,2,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
627.4,0,0,0,0,0,0,0,2.0,3.0,514.0,427.5,83.2,1,0,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
1076.6,1,1,24,25,70,0,0,1.0,3.0,1289.5,1134.4,88.0,3,2,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
1769.0,1,1,33,49,28,1,1,3.0,3.0,2254.2,1994.1,88.5,4,3,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
995.7,0,0,0,0,0,0,0,2.0,3.0,863.2,732.6,84.9,2,0,27.1,41.8,31.1,1.6,5.9,26.0,9.4,7,2,1,3,442,423,138.0,0.0,4,0,7.8,5.3,5.8,0,0,63.6,94.2,13.5,5.7,14,3,0,3,6.72,0.42,42.0,3.8,97,2,2,2,100.3,60.2,50.1,75.2,100.3,150.4,1,1,1,4.6,48,62.8,2,1,1,567,67.9,27.5,4.38,25.333333333333332,42.5,0.0,2,0
920.7,0,0,0,0,0,0,0,2.0,3.0,930.7,797.7,85.7,2,0,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
407.0,0,0,0,0,0,0,0,2.0,3.0,285.5,228.1,79.9,0,0,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
1278.5,1,1,20,49,19,1,0,1.0,3.0,1450.8,1260.2,86.9,3,2,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
884.4,0,0,0,0,0,0,0,2.0,3.0,1000.1,842.5,84.2,2,0,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
1834.4,1,1,7,1,12,1,0,2.0,2.0,1470.9,1274.7,86.7,3,2,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
618.8,0,0,0,0,0,0,0,2.0,3.0,706.8,629.8,89.1,1,0,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
1366.7,1,1,32,30,28,1,0,1.0,3.0,1260.8,1052.3,83.5,3,1,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
2105.7,1,1,16,40,18,0,1,3.0,2.0,2008.6,1760.4,87.6,4,3,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
1076.2,0,0,0,0,0,0,0,2.0,3.0,826.9,729.3,88.2,2,0,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
342.7,0,0,0,0,0,0,0,2.0,3.0,477.9,428.2,89.6,0,0,35.1,46.9,23.0,0.5,5.7,43.4,6.2,4,1,0,2,320,209,24.2,0.0,3,0,15.0,5.1,11.2,0,0,43.0,19.2,21.8,36.0,18,2,1,0,2.04,0.69,69.0,4.3,75,1,3,1,153.4,92.0,76.7,115.1,153.4,230.1,0,2,2,20.7,34,163.1,0,3,0,623,19.4,21.6,4.77,6.833333333333333,16.8,0.0,0,0
375.2,0,0,0,0,0,0,0,2.0,3.0,422.0,338.9,80.3,0,0,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
1398.8,1,1,30,38,50,0,0,1.0,3.0,1317.7,1146.8,87.0,3,1,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
930.7,0,0,0,0,0,0,0,2.0,3.0,1165.9,1013.7,86.9,2,1,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
1817.4,1,1,39,3,31,1,0,2.0,4.0,1855.7,1581.2,85.2,4,2,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
760.6,0,0,0,0,0,0,0,2.0,3.0,642.7,547.3,85.2,1,0,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
1320.9,1,1,33,55,31,1,0,1.0,3.0,1391.3,1196.3,86.0,3,2,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
2374.3,1,1,1,57,66,1,1,3.0,1.0,2057.9,1814.5,88.2,4,3,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
1086.1,0,0,0,0,0,0,0,2.0,3.0,922.1,797.2,86.5,2,0,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
216.2,0,0,0,0,0,0,0,2.0,3.0,353.6,321.8,91.0,0,0,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
